"";"CODIND";"NOMINDICADOR";"CATEGORIA";"PESTAÑA";"SEXO";"ASCENDENCIA";"QUINTIL";"DEPARTAMENTOUY";"URBANORURALUY";"EDAD";"POBRE";"NSE";"NIVELEDU";"PAÍS";"ANIO";"VALOR";"RESPONSABLE"
"1177";"505";"Distribución porcentual de las personas según estado conyugal (Casada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.288469797404537";"Sharon Katzkowicz"
"1178";"505";"Distribución porcentual de las personas según estado conyugal (Divorciada/o o serparada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.114592475025675";"Sharon Katzkowicz"
"1179";"505";"Distribución porcentual de las personas según estado conyugal (Viuda/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0563657299349578";"Sharon Katzkowicz"
"1180";"505";"Distribución porcentual de las personas según estado conyugal (Soltera/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.276410543677839";"Sharon Katzkowicz"
"1181";"505";"Distribución porcentual de las personas según estado conyugal (Unión libre)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.25328872473374";"Sharon Katzkowicz"
"1182";"505";"Distribución porcentual de las personas según estado conyugal (Casada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.372530294214374";"Sharon Katzkowicz"
"1183";"505";"Distribución porcentual de las personas según estado conyugal (Divorciada/o o serparada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.069701990943358";"Sharon Katzkowicz"
"1184";"505";"Distribución porcentual de las personas según estado conyugal (Viuda/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.051917579498596";"Sharon Katzkowicz"
"1185";"505";"Distribución porcentual de las personas según estado conyugal (Soltera/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.252561410609932";"Sharon Katzkowicz"
"1186";"505";"Distribución porcentual de las personas según estado conyugal (Unión libre)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.246666594596932";"Sharon Katzkowicz"
"1187";"505";"Distribución porcentual de las personas según estado conyugal (Casada/o)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.311989160711905";"Sharon Katzkowicz"
"1188";"505";"Distribución porcentual de las personas según estado conyugal (Divorciada/o o serparada/o)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0981805995481228";"Sharon Katzkowicz"
"1189";"505";"Distribución porcentual de las personas según estado conyugal (Viuda/o)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0210458039198729";"Sharon Katzkowicz"
"1190";"505";"Distribución porcentual de las personas según estado conyugal (Soltera/o)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.322117841223168";"Sharon Katzkowicz"
"1191";"505";"Distribución porcentual de las personas según estado conyugal (Unión libre)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.225805767782273";"Sharon Katzkowicz"
"1192";"505";"Distribución porcentual de las personas según estado conyugal (Casada/o)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.287343750310529";"Sharon Katzkowicz"
"1193";"505";"Distribución porcentual de las personas según estado conyugal (Divorciada/o o serparada/o)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.156671345848987";"Sharon Katzkowicz"
"1194";"505";"Distribución porcentual de las personas según estado conyugal (Viuda/o)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0958726697108954";"Sharon Katzkowicz"
"1195";"505";"Distribución porcentual de las personas según estado conyugal (Soltera/o)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.234306466347316";"Sharon Katzkowicz"
"1196";"505";"Distribución porcentual de las personas según estado conyugal (Unión libre)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.190080566990498";"Sharon Katzkowicz"
"1197";"505";"Distribución porcentual de las personas según estado conyugal (Casada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.024904941587119";"Sharon Katzkowicz"
"1198";"505";"Distribución porcentual de las personas según estado conyugal (Divorciada/o o serparada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0400816547536458";"Sharon Katzkowicz"
"1199";"505";"Distribución porcentual de las personas según estado conyugal (Viuda/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.000232056138247444";"Sharon Katzkowicz"
"1200";"505";"Distribución porcentual de las personas según estado conyugal (Soltera/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.74470078053049";"Sharon Katzkowicz"
"1201";"505";"Distribución porcentual de las personas según estado conyugal (Unión libre)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.436356240077291";"Sharon Katzkowicz"
"1202";"505";"Distribución porcentual de las personas según estado conyugal (Casada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.262058386489861";"Sharon Katzkowicz"
"1203";"505";"Distribución porcentual de las personas según estado conyugal (Divorciada/o o serparada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.145183707830253";"Sharon Katzkowicz"
"1204";"505";"Distribución porcentual de las personas según estado conyugal (Viuda/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.00493946088263378";"Sharon Katzkowicz"
"1205";"505";"Distribución porcentual de las personas según estado conyugal (Soltera/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.151462204719961";"Sharon Katzkowicz"
"1206";"505";"Distribución porcentual de las personas según estado conyugal (Unión libre)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.214551838044002";"Sharon Katzkowicz"
"1207";"505";"Distribución porcentual de las personas según estado conyugal (Casada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.491599797602738";"Sharon Katzkowicz"
"1208";"505";"Distribución porcentual de las personas según estado conyugal (Divorciada/o o serparada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.193131858952021";"Sharon Katzkowicz"
"1209";"505";"Distribución porcentual de las personas según estado conyugal (Viuda/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0351677176367256";"Sharon Katzkowicz"
"1210";"505";"Distribución porcentual de las personas según estado conyugal (Soltera/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 45 y 64 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0655487877645127";"Sharon Katzkowicz"
"1211";"505";"Distribución porcentual de las personas según estado conyugal (Unión libre)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0709054250659661";"Sharon Katzkowicz"
"1212";"505";"Distribución porcentual de las personas según estado conyugal (Casada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.474604489894111";"Sharon Katzkowicz"
"1213";"505";"Distribución porcentual de las personas según estado conyugal (Divorciada/o o serparada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.143090076639033";"Sharon Katzkowicz"
"1214";"505";"Distribución porcentual de las personas según estado conyugal (Viuda/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.268763579848555";"Sharon Katzkowicz"
"1215";"505";"Distribución porcentual de las personas según estado conyugal (Soltera/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"65 años o más";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0426364285523356";"Sharon Katzkowicz"
"1216";"505";"Distribución porcentual de las personas según estado conyugal (Unión libre)";"Familia y composición de los hogares";"Total país";"Todos";"Afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.24513972232301";"Sharon Katzkowicz"
"1217";"505";"Distribución porcentual de las personas según estado conyugal (Casada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.228768750329497";"Sharon Katzkowicz"
"1218";"505";"Distribución porcentual de las personas según estado conyugal (Divorciada/o o serparada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.145952533794784";"Sharon Katzkowicz"
"1219";"505";"Distribución porcentual de las personas según estado conyugal (Viuda/o)";"Familia y composición de los hogares";"Total país";"Todos";"Afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0505549508312633";"Sharon Katzkowicz"
"1220";"505";"Distribución porcentual de las personas según estado conyugal (Soltera/o)";"Familia y composición de los hogares";"Total país";"Todos";"Afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.329584042721445";"Sharon Katzkowicz"
"1221";"505";"Distribución porcentual de las personas según estado conyugal (Unión libre)";"Familia y composición de los hogares";"Total país";"Todos";"No afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.234626877034048";"Sharon Katzkowicz"
"1222";"505";"Distribución porcentual de las personas según estado conyugal (Casada/o)";"Familia y composición de los hogares";"Total país";"Todos";"No afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.307962341436965";"Sharon Katzkowicz"
"1223";"505";"Distribución porcentual de las personas según estado conyugal (Divorciada/o o serparada/o)";"Familia y composición de los hogares";"Total país";"Todos";"No afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.126491149911423";"Sharon Katzkowicz"
"1224";"505";"Distribución porcentual de las personas según estado conyugal (Viuda/o)";"Familia y composición de los hogares";"Total país";"Todos";"No afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0612217709343601";"Sharon Katzkowicz"
"1225";"505";"Distribución porcentual de las personas según estado conyugal (Soltera/o)";"Familia y composición de los hogares";"Total país";"Todos";"No afro";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.269697860683203";"Sharon Katzkowicz"
"1226";"505";"Distribución porcentual de las personas según estado conyugal (Unión libre)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 1";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.293825689316343";"Sharon Katzkowicz"
"1227";"505";"Distribución porcentual de las personas según estado conyugal (Casada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 1";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.184396036950007";"Sharon Katzkowicz"
"1228";"505";"Distribución porcentual de las personas según estado conyugal (Divorciada/o o serparada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 1";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.141572254571041";"Sharon Katzkowicz"
"1229";"505";"Distribución porcentual de las personas según estado conyugal (Viuda/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 1";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0309451212850048";"Sharon Katzkowicz"
"1230";"505";"Distribución porcentual de las personas según estado conyugal (Soltera/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 1";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.349260897877603";"Sharon Katzkowicz"
"1231";"505";"Distribución porcentual de las personas según estado conyugal (Unión libre)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 2";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.251843379346004";"Sharon Katzkowicz"
"1232";"505";"Distribución porcentual de las personas según estado conyugal (Casada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 2";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.295714710997603";"Sharon Katzkowicz"
"1233";"505";"Distribución porcentual de las personas según estado conyugal (Divorciada/o o serparada/o)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Quintil 2";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.110522852263291";"Sharon Katzkowicz"
